Ano;Semestre;CNPJ AC;Administradora de consórcio;Irregularidade;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;
2023;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;5;3;0;8;
2023;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;16;0;0;16;
2023;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Outras irregularidades;0;1;0;1;
2023;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Reclamações relacionadas a assuntos diversos;0;0;4;4;
2023;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Recusa de produtos ou serviços - Consórcio;0;0;1;1;
2023;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Renegociação de dívida - Consórcio;0;0;5;5;
2023;2º;48041735;PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA;Restrições cadastrais - Consórcio;0;0;1;1;
2023;2º;87433413;PORTOBENS ADMINISTRADORA DE CONSORCIOS LTDA;Descumprimento de obrigações previstas em contratos;0;1;0;1;
2023;2º;87433413;PORTOBENS ADMINISTRADORA DE CONSORCIOS LTDA;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;2;0;0;2;
2023;2º;51597300;PRIMO ROSSI ADMINISTRADORA DE CONSÓRCIO LTDA.;Descumprimento de cláusulas referentes à devolução de valores;0;1;0;1;
2023;2º;51597300;PRIMO ROSSI ADMINISTRADORA DE CONSÓRCIO LTDA.;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;0;1;0;1;
2023;2º;51597300;PRIMO ROSSI ADMINISTRADORA DE CONSÓRCIO LTDA.;Renegociação de dívida - Consórcio;0;0;1;1;
2023;2º;09111444;PROMOVE ADMINISTRADORA DE CONSÓRCIO LTDA.;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;0;1;0;1;
2023;2º;09111444;PROMOVE ADMINISTRADORA DE CONSÓRCIO LTDA.;Descumprimento de prazo de resposta a demanda;0;1;0;1;
2023;2º;09111444;PROMOVE ADMINISTRADORA DE CONSÓRCIO LTDA.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;3;0;3;
2023;2º;09111444;PROMOVE ADMINISTRADORA DE CONSÓRCIO LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;10;3;0;13;
2023;2º;91108027;RANDON ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de obrigações previstas em contratos;0;1;0;1;
2023;2º;91108027;RANDON ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;1;0;1;
2023;2º;91108027;RANDON ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;0;1;0;1;
2023;2º;91108027;RANDON ADMINISTRADORA DE CONSÓRCIOS LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;1;0;0;1;
2023;2º;06181431;RCN ADMINISTRADORA DE CONSORCIO NACIONAL LTDA;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;0;1;0;1;
2023;2º;06181431;RCN ADMINISTRADORA DE CONSORCIO NACIONAL LTDA;Descumprimento de cláusulas referentes à devolução de valores;0;1;0;1;
2023;2º;06181431;RCN ADMINISTRADORA DE CONSORCIO NACIONAL LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;1;0;1;
2023;2º;06181431;RCN ADMINISTRADORA DE CONSORCIO NACIONAL LTDA;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;11;3;0;14;
2023;2º;23767155;RECON ADMINISTRADORA DE CONSORCIOS LTDA;Descumprimento de cláusulas referentes à devolução de valores;1;0;0;1;
2023;2º;23767155;RECON ADMINISTRADORA DE CONSORCIOS LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;1;0;1;
2023;2º;23767155;RECON ADMINISTRADORA DE CONSORCIOS LTDA;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;1;0;0;1;
2023;2º;23767155;RECON ADMINISTRADORA DE CONSORCIOS LTDA;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;3;0;0;3;
2023;2º;62354055;REMAZA ADMINISTRADORA DE CONSÓRCIO LTDA.;Descumprimento de cláusulas referentes à devolução de valores;0;4;0;4;
2023;2º;62354055;REMAZA ADMINISTRADORA DE CONSÓRCIO LTDA.;Falta de transparência na redação de documentos por parte de administradora de consórcio;1;0;0;1;
2023;2º;62354055;REMAZA ADMINISTRADORA DE CONSÓRCIO LTDA.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;2;0;2;
2023;2º;62354055;REMAZA ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relacionadas à liberação do crédito;0;3;0;3;
2023;2º;62354055;REMAZA ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;0;3;0;3;
2023;2º;62354055;REMAZA ADMINISTRADORA DE CONSÓRCIO LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;0;1;0;1;
2023;2º;28904092;RESERVA ADMINISTRADORA DE CONSÓRCIO LTDA;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;1;0;0;1;
2023;2º;28904092;RESERVA ADMINISTRADORA DE CONSÓRCIO LTDA;Descumprimento de cláusulas referentes à devolução de valores;0;5;0;5;
2023;2º;28904092;RESERVA ADMINISTRADORA DE CONSÓRCIO LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;2;3;0;5;
2023;2º;28904092;RESERVA ADMINISTRADORA DE CONSÓRCIO LTDA;Irregularidades relacionadas à liberação do crédito;0;1;0;1;
2023;2º;28904092;RESERVA ADMINISTRADORA DE CONSÓRCIO LTDA;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;1;0;0;1;
2023;2º;28904092;RESERVA ADMINISTRADORA DE CONSÓRCIO LTDA;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;0;2;0;2;
2023;2º;28904092;RESERVA ADMINISTRADORA DE CONSÓRCIO LTDA;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;24;4;0;28;
2023;2º;80402746;RIVEL ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas à liberação do crédito;0;1;0;1;
2023;2º;51855716;RODOBENS ADMINISTRADORA DE CONSÓRCIOS LTDA.;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;1;0;0;1;
2023;2º;51855716;RODOBENS ADMINISTRADORA DE CONSÓRCIOS LTDA.;Cobranças Diversas - Consórcio;0;0;2;2;
2023;2º;51855716;RODOBENS ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de cláusulas referentes à devolução de valores;1;6;0;7;
2023;2º;51855716;RODOBENS ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de obrigações previstas em contratos;0;3;0;3;
2023;2º;51855716;RODOBENS ADMINISTRADORA DE CONSÓRCIOS LTDA.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;1;4;0;5;
2023;2º;51855716;RODOBENS ADMINISTRADORA DE CONSÓRCIOS LTDA.;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;0;2;2;
2023;2º;51855716;RODOBENS ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;0;6;0;6;
2023;2º;51855716;RODOBENS ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas à liberação do crédito;3;6;0;9;
2023;2º;51855716;RODOBENS ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;1;0;1;
2023;2º;51855716;RODOBENS ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;10;8;0;18;
2023;2º;51855716;RODOBENS ADMINISTRADORA DE CONSÓRCIOS LTDA.;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;2;4;0;6;
2023;2º;51855716;RODOBENS ADMINISTRADORA DE CONSÓRCIOS LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;3;1;0;4;
2023;2º;51855716;RODOBENS ADMINISTRADORA DE CONSÓRCIOS LTDA.;Renegociação de dívida - Consórcio;0;0;1;1;
2023;2º;55942312;SANTANDER BRASIL ADMINISTRADORA DE CONSÓRCIO LTDA.;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;4;2;0;6;
2023;2º;55942312;SANTANDER BRASIL ADMINISTRADORA DE CONSÓRCIO LTDA.;Descumprimento de cláusulas referentes à devolução de valores;4;9;0;13;
2023;2º;55942312;SANTANDER BRASIL ADMINISTRADORA DE CONSÓRCIO LTDA.;Descumprimento de obrigações previstas em contratos;1;4;0;5;
2023;2º;55942312;SANTANDER BRASIL ADMINISTRADORA DE CONSÓRCIO LTDA.;Descumprimento de ordem judicial - Consórcio;0;0;1;1;
2023;2º;55942312;SANTANDER BRASIL ADMINISTRADORA DE CONSÓRCIO LTDA.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;1;7;0;8;
2023;2º;55942312;SANTANDER BRASIL ADMINISTRADORA DE CONSÓRCIO LTDA.;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;0;2;2;
2023;2º;55942312;SANTANDER BRASIL ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;2;3;0;5;
2023;2º;55942312;SANTANDER BRASIL ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relacionadas à liberação do crédito;5;12;0;17;
2023;2º;55942312;SANTANDER BRASIL ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;41;30;0;71;
2023;2º;55942312;SANTANDER BRASIL ADMINISTRADORA DE CONSÓRCIO LTDA.;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;3;2;0;5;
2023;2º;55942312;SANTANDER BRASIL ADMINISTRADORA DE CONSÓRCIO LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;14;1;0;15;
2023;2º;55942312;SANTANDER BRASIL ADMINISTRADORA DE CONSÓRCIO LTDA.;Recusa de produtos ou serviços - Consórcio;0;0;4;4;
2023;2º;55942312;SANTANDER BRASIL ADMINISTRADORA DE CONSÓRCIO LTDA.;Renegociação de dívida - Consórcio;0;0;2;2;
2023;2º;96479258;SCANIA ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;0;1;0;1;
2023;2º;76515071;SERVOPA ADMINISTRADORA DE CONSORCIOS LTDA;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;1;0;0;1;
2023;2º;76515071;SERVOPA ADMINISTRADORA DE CONSORCIOS LTDA;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;0;2;0;2;
2023;2º;16551061;SICOOB ADMINISTRADORA DE CONSÓRCIOS LTDA.;Cobranças Diversas - Consórcio;0;0;1;1;
2023;2º;16551061;SICOOB ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de cláusulas referentes à devolução de valores;0;4;0;4;
2023;2º;16551061;SICOOB ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de obrigações previstas em contratos;2;5;0;7;
2023;2º;16551061;SICOOB ADMINISTRADORA DE CONSÓRCIOS LTDA.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;2;0;2;
2023;2º;16551061;SICOOB ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;1;0;0;1;
2023;2º;16551061;SICOOB ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas à liberação do crédito;4;13;0;17;
2023;2º;16551061;SICOOB ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;7;14;0;21;
2023;2º;16551061;SICOOB ADMINISTRADORA DE CONSÓRCIOS LTDA.;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;1;2;0;3;
2023;2º;16551061;SICOOB ADMINISTRADORA DE CONSÓRCIOS LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;2;0;0;2;
2023;2º;16551061;SICOOB ADMINISTRADORA DE CONSÓRCIOS LTDA.;Reclamações relacionadas a assuntos diversos;0;0;2;2;
2023;2º;16551061;SICOOB ADMINISTRADORA DE CONSÓRCIOS LTDA.;Recusa de produtos ou serviços - Consórcio;0;0;2;2;
2023;2º;16551061;SICOOB ADMINISTRADORA DE CONSÓRCIOS LTDA.;Renegociação de dívida - Consórcio;0;0;1;1;
2023;2º;87945218;SIMPALA LANÇADORA E ADMINISTRADORA DE CONSÓRCIOS LTDA.;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;3;0;0;3;
2023;2º;87945218;SIMPALA LANÇADORA E ADMINISTRADORA DE CONSÓRCIOS LTDA.;Cobrança irregular de tarifa pela emissão de boletos, carnês e assemelhados;0;1;0;1;
2023;2º;87945218;SIMPALA LANÇADORA E ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de cláusulas referentes à devolução de valores;1;2;0;3;
2023;2º;87945218;SIMPALA LANÇADORA E ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de obrigações previstas em contratos;0;1;0;1;
2023;2º;87945218;SIMPALA LANÇADORA E ADMINISTRADORA DE CONSÓRCIOS LTDA.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;1;1;0;2;
2023;2º;87945218;SIMPALA LANÇADORA E ADMINISTRADORA DE CONSÓRCIOS LTDA.;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;0;4;4;
2023;2º;87945218;SIMPALA LANÇADORA E ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas à liberação do crédito;2;1;0;3;
2023;2º;87945218;SIMPALA LANÇADORA E ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;13;1;0;14;
2023;2º;87945218;SIMPALA LANÇADORA E ADMINISTRADORA DE CONSÓRCIOS LTDA.;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;1;2;0;3;
2023;2º;87945218;SIMPALA LANÇADORA E ADMINISTRADORA DE CONSÓRCIOS LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;16;3;0;19;
2023;2º;87852273;SINOSSERRA ADMINISTRADORA DE CONSÓRCIOS LTDA;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;0;1;0;1;
2023;2º;57723801;SUZUKI MOTOS ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;1;0;0;1;
2023;2º;43707203;TOYOTA ADMINISTRADORA DE CONSÓRCIOS DO BRASIL LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;0;1;0;1;
2023;2º;59956185;TRADIÇÃO ADMINISTRADORA DE CONSÓRCIO LTDA.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;1;0;0;1;
2023;2º;59956185;TRADIÇÃO ADMINISTRADORA DE CONSÓRCIO LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;2;1;0;3;
2023;2º;59956185;TRADIÇÃO ADMINISTRADORA DE CONSÓRCIO LTDA.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2023;2º;78199262;TRIÂNGULO ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;1;0;1;
2023;2º;60732997;UNIFISA ADMINISTRADORA NACIONAL DE CONSORCIOS LTDA;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;0;1;0;1;
2023;2º;60732997;UNIFISA ADMINISTRADORA NACIONAL DE CONSORCIOS LTDA;Cobrança irregular de tarifa pela emissão de boletos, carnês e assemelhados;0;1;0;1;
2023;2º;60732997;UNIFISA ADMINISTRADORA NACIONAL DE CONSORCIOS LTDA;Descumprimento de obrigações previstas em contratos;0;1;0;1;
2023;2º;60732997;UNIFISA ADMINISTRADORA NACIONAL DE CONSORCIOS LTDA;Irregularidades relacionadas à liberação do crédito;1;2;0;3;
2023;2º;60732997;UNIFISA ADMINISTRADORA NACIONAL DE CONSORCIOS LTDA;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;0;2;0;2;
2023;2º;60732997;UNIFISA ADMINISTRADORA NACIONAL DE CONSORCIOS LTDA;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;2;4;0;6;
2023;2º;56360266;VALTRA ADMINISTRADORA DE CONSÓRCIOS LTDA;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;1;0;0;1;
2023;2º;22245020;VIVIANI ADMINISTRADORA DE CONSÓRCIO NACIONAL LTDA.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;1;0;0;1;
2023;2º;50827237;VKN ADMINISTRADORA DE CONSÓRCIO LTDA.;Descumprimento de cláusulas referentes à devolução de valores;1;0;0;1;
2023;2º;74118381;VOLVO ADMINISTRADORA DE CONSÓRCIO LTDA.;Descumprimento de cláusulas referentes à devolução de valores;0;2;0;2;
2023;2º;74118381;VOLVO ADMINISTRADORA DE CONSÓRCIO LTDA.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2023;2º;40011095;XS5 ADMINISTRADORA DE CONSÓRCIOS S.A.;Cancelamento de contrato a pedido do cliente não atendido por administradora de consórcio;1;1;0;2;
2023;2º;40011095;XS5 ADMINISTRADORA DE CONSÓRCIOS S.A.;Descumprimento de obrigações previstas em contratos;0;2;0;2;
2023;2º;40011095;XS5 ADMINISTRADORA DE CONSÓRCIOS S.A.;Irregularidades relacionadas à liberação do crédito;1;8;0;9;
2023;2º;40011095;XS5 ADMINISTRADORA DE CONSÓRCIOS S.A.;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;1;0;1;
2023;2º;40011095;XS5 ADMINISTRADORA DE CONSÓRCIOS S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;7;2;0;9;
2023;2º;40011095;XS5 ADMINISTRADORA DE CONSÓRCIOS S.A.;Não fornecimento, remessa ou divulgação de documentos por parte de administradora de consórcio;1;0;0;1;
2023;2º;40011095;XS5 ADMINISTRADORA DE CONSÓRCIOS S.A.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;5;0;0;5;
2023;2º;47458153;YAMAHA ADMINISTRADORA DE CONSÓRCIO LTDA.;Descumprimento de cláusulas referentes à devolução de valores;1;1;0;2;
2023;2º;47458153;YAMAHA ADMINISTRADORA DE CONSÓRCIO LTDA.;Descumprimento de obrigações previstas em contratos;0;1;0;1;
2023;2º;47458153;YAMAHA ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relacionadas à liberação do crédito;1;4;0;5;
2023;2º;47458153;YAMAHA ADMINISTRADORA DE CONSÓRCIO LTDA.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;3;3;0;6;
2023;2º;23367634;ZEMA ADMINISTRADORA DE CONSÓRCIO LTDA;Descumprimento de cláusulas referentes à devolução de valores;1;2;0;3;
2023;2º;23367634;ZEMA ADMINISTRADORA DE CONSÓRCIO LTDA;Descumprimento de prazo de resposta a demanda;0;1;0;1;
2023;2º;23367634;ZEMA ADMINISTRADORA DE CONSÓRCIO LTDA;Falta de transparência na redação de documentos por parte de administradora de consórcio;1;0;0;1;
2023;2º;23367634;ZEMA ADMINISTRADORA DE CONSÓRCIO LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;3;0;3;
2023;2º;23367634;ZEMA ADMINISTRADORA DE CONSÓRCIO LTDA;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;0;2;2;
2023;2º;23367634;ZEMA ADMINISTRADORA DE CONSÓRCIO LTDA;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a administradora de consórcio;0;1;0;1;
2023;2º;23367634;ZEMA ADMINISTRADORA DE CONSÓRCIO LTDA;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada por administradora de consórcio;12;4;0;16;
